Date,County,Observed_Cases,date_column_name
2023-02-18,Colleton,0,2023-02-18
2023-02-19,Colleton,0,2023-02-19
2023-02-20,Colleton,0,2023-02-20
2023-02-21,Colleton,0,2023-02-21
2023-02-22,Colleton,0,2023-02-22
2023-02-23,Colleton,0,2023-02-23
2023-02-24,Colleton,0,2023-02-24
2023-02-25,Colleton,0,2023-02-25
2023-02-26,Colleton,0,2023-02-26
2023-02-27,Colleton,0,2023-02-27
2023-02-28,Colleton,0,2023-02-28
2023-03-01,Colleton,0,2023-03-01
2023-03-02,Colleton,0,2023-03-02
2023-03-03,Colleton,0,2023-03-03
2023-03-04,Colleton,0,2023-03-04
2023-03-05,Colleton,0,2023-03-05
2023-03-06,Colleton,0,2023-03-06
2023-03-07,Colleton,0,2023-03-07
2023-03-08,Colleton,0,2023-03-08
2023-03-09,Colleton,0,2023-03-09
2023-03-10,Colleton,0,2023-03-10
2023-03-11,Colleton,0,2023-03-11
2023-03-12,Colleton,0,2023-03-12
2023-03-13,Colleton,0,2023-03-13
2023-03-14,Colleton,0,2023-03-14
2023-03-15,Colleton,0,2023-03-15
2023-03-16,Colleton,0,2023-03-16
2023-03-17,Colleton,0,2023-03-17
2023-03-18,Colleton,0,2023-03-18
2023-03-19,Colleton,0,2023-03-19
2023-03-20,Colleton,0,2023-03-20
2023-03-21,Colleton,0,2023-03-21
2023-03-22,Colleton,0,2023-03-22
2023-03-23,Colleton,0,2023-03-23
2023-03-24,Colleton,0,2023-03-24
2023-03-25,Colleton,0,2023-03-25
2023-03-26,Colleton,0,2023-03-26
2023-03-27,Colleton,0,2023-03-27
2023-03-28,Colleton,0,2023-03-28
2023-03-29,Colleton,0,2023-03-29
2023-03-30,Colleton,0,2023-03-30
2023-03-31,Colleton,0,2023-03-31
2023-04-01,Colleton,0,2023-04-01
2023-04-02,Colleton,0,2023-04-02
2023-04-03,Colleton,0,2023-04-03
2023-04-04,Colleton,0,2023-04-04
2023-04-05,Colleton,0,2023-04-05
2023-04-06,Colleton,0,2023-04-06
2023-04-07,Colleton,0,2023-04-07
2023-04-08,Colleton,0,2023-04-08
2023-04-09,Colleton,0,2023-04-09
2023-04-10,Colleton,0,2023-04-10
2023-04-11,Colleton,0,2023-04-11
2023-04-12,Colleton,0,2023-04-12
2023-04-13,Colleton,0,2023-04-13
2023-04-14,Colleton,0,2023-04-14
2023-04-15,Colleton,0,2023-04-15
2023-04-16,Colleton,0,2023-04-16
2023-04-17,Colleton,0,2023-04-17
2023-04-18,Colleton,0,2023-04-18
2023-04-19,Colleton,0,2023-04-19
2023-04-20,Colleton,0,2023-04-20
2023-04-21,Colleton,0,2023-04-21
2023-04-22,Colleton,0,2023-04-22
2023-04-23,Colleton,0,2023-04-23
2023-04-24,Colleton,0,2023-04-24
2023-04-25,Colleton,0,2023-04-25
2023-04-26,Colleton,0,2023-04-26
2023-04-27,Colleton,0,2023-04-27
2023-04-28,Colleton,0,2023-04-28
2023-04-29,Colleton,0,2023-04-29
2023-04-30,Colleton,0,2023-04-30
2023-05-01,Colleton,0,2023-05-01
2023-05-02,Colleton,0,2023-05-02
2023-05-03,Colleton,0,2023-05-03
2023-05-04,Colleton,0,2023-05-04
2023-05-05,Colleton,0,2023-05-05
2023-05-06,Colleton,0,2023-05-06
2023-05-07,Colleton,0,2023-05-07
2023-05-08,Colleton,0,2023-05-08
2023-05-09,Colleton,0,2023-05-09
2023-05-10,Colleton,0,2023-05-10
2023-05-11,Colleton,0,2023-05-11
2023-05-12,Colleton,0,2023-05-12
2023-05-13,Colleton,0,2023-05-13
2023-05-15,Colleton,0,2023-05-15
2023-05-16,Colleton,0,2023-05-16
2023-05-17,Colleton,0,2023-05-17
2023-05-18,Colleton,0,2023-05-18
2023-05-19,Colleton,0,2023-05-19
2023-05-20,Colleton,0,2023-05-20
2023-05-21,Colleton,0,2023-05-21
2023-05-22,Colleton,0,2023-05-22
2023-05-23,Colleton,0,2023-05-23
2023-05-24,Colleton,0,2023-05-24
2023-05-25,Colleton,0,2023-05-25
2023-05-26,Colleton,0,2023-05-26
2023-05-27,Colleton,0,2023-05-27
2023-05-28,Colleton,0,2023-05-28
2023-05-29,Colleton,0,2023-05-29
2023-06-12,Colleton,0,2023-06-12
2023-06-13,Colleton,0,2023-06-13
2023-06-14,Colleton,0,2023-06-14
2023-06-15,Colleton,0,2023-06-15
2023-06-16,Colleton,0,2023-06-16
2023-06-17,Colleton,0,2023-06-17
2023-06-18,Colleton,0,2023-06-18
2023-06-19,Colleton,0,2023-06-19
2023-06-20,Colleton,0,2023-06-20
2023-06-21,Colleton,0,2023-06-21
2023-06-22,Colleton,0,2023-06-22
2023-06-23,Colleton,0,2023-06-23
2023-06-24,Colleton,0,2023-06-24
2023-06-25,Colleton,0,2023-06-25
2023-06-26,Colleton,0,2023-06-26
2023-06-27,Colleton,0,2023-06-27
2023-06-28,Colleton,0,2023-06-28
2023-06-29,Colleton,0,2023-06-29
2023-06-30,Colleton,0,2023-06-30
2023-07-01,Colleton,0,2023-07-01
2023-07-02,Colleton,0,2023-07-02
2023-07-03,Colleton,0,2023-07-03
2023-07-04,Colleton,0,2023-07-04
2023-07-05,Colleton,0,2023-07-05
2023-07-06,Colleton,0,2023-07-06
2023-07-07,Colleton,0,2023-07-07
2023-07-08,Colleton,0,2023-07-08
2023-07-09,Colleton,0,2023-07-09
2023-07-10,Colleton,0,2023-07-10
2023-07-11,Colleton,0,2023-07-11
2023-07-12,Colleton,0,2023-07-12
2023-07-13,Colleton,0,2023-07-13
2023-07-14,Colleton,0,2023-07-14
2023-07-15,Colleton,0,2023-07-15
2023-07-16,Colleton,0,2023-07-16
2023-07-17,Colleton,0,2023-07-17
2023-07-18,Colleton,0,2023-07-18
2023-07-19,Colleton,0,2023-07-19
2023-07-20,Colleton,0,2023-07-20
2023-07-21,Colleton,0,2023-07-21
2023-07-22,Colleton,0,2023-07-22
2023-07-23,Colleton,0,2023-07-23
2020-03-06,Darlington,0,2020-03-06
2020-03-07,Darlington,0,2020-03-07
2020-03-08,Darlington,0,2020-03-08
2020-03-09,Darlington,0,2020-03-09
2020-03-10,Darlington,0,2020-03-10
2020-03-11,Darlington,0,2020-03-11
2020-03-12,Darlington,0,2020-03-12
2020-03-13,Darlington,0,2020-03-13
2020-03-14,Darlington,0,2020-03-14
2020-03-15,Darlington,0,2020-03-15
2020-03-16,Darlington,0,2020-03-16
2020-03-17,Darlington,0,2020-03-17
2020-03-18,Darlington,0,2020-03-18
2020-03-19,Darlington,0,2020-03-19
2020-03-20,Darlington,1,2020-03-20
2020-03-21,Darlington,1,2020-03-21
2020-03-22,Darlington,3,2020-03-22
2020-03-23,Darlington,2,2020-03-23
2020-03-24,Darlington,1,2020-03-24
2020-03-25,Darlington,0,2020-03-25
2020-03-26,Darlington,0,2020-03-26
2020-03-27,Darlington,0,2020-03-27
2020-03-28,Darlington,0,2020-03-28
2020-03-29,Darlington,2,2020-03-29
2020-03-30,Darlington,1,2020-03-30
2020-03-31,Darlington,0,2020-03-31
2020-04-01,Darlington,0,2020-04-01
2020-04-02,Darlington,4,2020-04-02
2020-04-03,Darlington,0,2020-04-03
2020-04-04,Darlington,4,2020-04-04
2020-04-05,Darlington,0,2020-04-05
2020-04-06,Darlington,8,2020-04-06
2020-04-07,Darlington,2,2020-04-07
2020-04-08,Darlington,0,2020-04-08
2020-04-09,Darlington,3,2020-04-09
2020-04-10,Darlington,2,2020-04-10
2020-04-11,Darlington,0,2020-04-11
2020-04-12,Darlington,6,2020-04-12
2020-04-13,Darlington,4,2020-04-13
2020-04-14,Darlington,1,2020-04-14
2020-04-15,Darlington,0,2020-04-15
2020-04-16,Darlington,5,2020-04-16
2020-04-17,Darlington,3,2020-04-17
2020-04-18,Darlington,7,2020-04-18
2020-04-19,Darlington,5,2020-04-19
2020-04-20,Darlington,5,2020-04-20
2020-04-21,Darlington,8,2020-04-21
2020-04-22,Darlington,8,2020-04-22
2020-04-23,Darlington,7,2020-04-23
2020-04-24,Darlington,7,2020-04-24
2020-04-25,Darlington,4,2020-04-25
2020-04-26,Darlington,0,2020-04-26
2020-04-27,Darlington,4,2020-04-27
2020-04-28,Darlington,3,2020-04-28
2020-04-29,Darlington,4,2020-04-29
2020-04-30,Darlington,12,2020-04-30
2020-05-01,Darlington,4,2020-05-01
2020-05-02,Darlington,5,2020-05-02
2020-05-03,Darlington,5,2020-05-03
2020-05-04,Darlington,4,2020-05-04
2020-05-05,Darlington,5,2020-05-05
2020-05-06,Darlington,2,2020-05-06
2020-05-07,Darlington,6,2020-05-07
2020-05-08,Darlington,14,2020-05-08
2020-05-09,Darlington,2,2020-05-09
2020-05-10,Darlington,1,2020-05-10
2020-05-11,Darlington,3,2020-05-11
2020-05-12,Darlington,0,2020-05-12
2020-05-13,Darlington,0,2020-05-13
2020-05-14,Darlington,4,2020-05-14
2020-05-15,Darlington,13,2020-05-15
2020-05-16,Darlington,18,2020-05-16
2020-05-17,Darlington,6,2020-05-17
2020-05-18,Darlington,4,2020-05-18
2020-05-19,Darlington,5,2020-05-19
2020-05-20,Darlington,5,2020-05-20
2020-05-21,Darlington,8,2020-05-21
2020-05-22,Darlington,2,2020-05-22
2020-05-23,Darlington,2,2020-05-23
2020-05-24,Darlington,2,2020-05-24
2020-05-25,Darlington,1,2020-05-25
2020-05-26,Darlington,7,2020-05-26
2020-05-27,Darlington,6,2020-05-27
2020-05-28,Darlington,2,2020-05-28
2020-05-29,Darlington,14,2020-05-29
2020-05-30,Darlington,19,2020-05-30
2020-05-31,Darlington,0,2020-05-31
2020-06-01,Darlington,4,2020-06-01
2020-06-02,Darlington,9,2020-06-02
2020-06-03,Darlington,3,2020-06-03
2020-06-04,Darlington,2,2020-06-04
2020-06-05,Darlington,3,2020-06-05
2020-06-06,Darlington,10,2020-06-06
2020-06-07,Darlington,2,2020-06-07
2020-06-08,Darlington,2,2020-06-08
2020-06-09,Darlington,3,2020-06-09
2020-06-10,Darlington,1,2020-06-10
2020-06-11,Darlington,8,2020-06-11
2020-06-12,Darlington,1,2020-06-12
2020-06-13,Darlington,4,2020-06-13
2020-06-14,Darlington,3,2020-06-14
2020-06-15,Darlington,3,2020-06-15
2020-06-16,Darlington,4,2020-06-16
2020-06-17,Darlington,6,2020-06-17
2020-06-18,Darlington,3,2020-06-18
2020-06-19,Darlington,5,2020-06-19
2020-06-20,Darlington,2,2020-06-20
2020-06-21,Darlington,3,2020-06-21
2020-06-22,Darlington,8,2020-06-22
2020-06-23,Darlington,2,2020-06-23
2020-06-24,Darlington,7,2020-06-24
2020-06-25,Darlington,2,2020-06-25
2020-06-26,Darlington,10,2020-06-26
2020-06-27,Darlington,11,2020-06-27
2020-06-28,Darlington,11,2020-06-28
2020-06-29,Darlington,6,2020-06-29
2020-06-30,Darlington,12,2020-06-30
2020-07-01,Darlington,7,2020-07-01
2020-07-02,Darlington,9,2020-07-02
2020-07-03,Darlington,8,2020-07-03
2020-07-04,Darlington,15,2020-07-04
2020-07-05,Darlington,8,2020-07-05
2020-07-06,Darlington,6,2020-07-06
2020-07-07,Darlington,6,2020-07-07
2020-07-08,Darlington,11,2020-07-08
2020-07-09,Darlington,4,2020-07-09
2020-07-10,Darlington,12,2020-07-10
2020-07-11,Darlington,17,2020-07-11
2020-07-12,Darlington,15,2020-07-12
2020-07-13,Darlington,9,2020-07-13
2020-07-14,Darlington,18,2020-07-14
2020-07-15,Darlington,20,2020-07-15
2020-07-16,Darlington,18,2020-07-16
2020-07-17,Darlington,21,2020-07-17
2020-07-18,Darlington,7,2020-07-18
2020-07-19,Darlington,37,2020-07-19
2020-07-20,Darlington,20,2020-07-20
2020-07-21,Darlington,38,2020-07-21
2020-07-22,Darlington,32,2020-07-22
2020-07-23,Darlington,13,2020-07-23
2020-07-24,Darlington,29,2020-07-24
2020-07-25,Darlington,22,2020-07-25
2020-07-26,Darlington,19,2020-07-26
2020-07-27,Darlington,27,2020-07-27
2020-07-28,Darlington,23,2020-07-28
2020-07-29,Darlington,28,2020-07-29
2020-07-30,Darlington,49,2020-07-30
2020-07-31,Darlington,29,2020-07-31
2020-08-01,Darlington,36,2020-08-01
2020-08-02,Darlington,30,2020-08-02
2020-08-03,Darlington,44,2020-08-03
2020-08-04,Darlington,18,2020-08-04
2020-08-05,Darlington,22,2020-08-05
2020-08-06,Darlington,15,2020-08-06
2020-08-07,Darlington,71,2020-08-07
2020-08-08,Darlington,0,2020-08-08
2020-08-09,Darlington,37,2020-08-09
2020-08-10,Darlington,17,2020-08-10
2020-08-11,Darlington,23,2020-08-11
2020-08-12,Darlington,27,2020-08-12
2020-08-13,Darlington,0,2020-08-13
2020-08-14,Darlington,24,2020-08-14
2020-08-15,Darlington,39,2020-08-15
2020-08-16,Darlington,20,2020-08-16
2020-08-17,Darlington,14,2020-08-17
2020-08-18,Darlington,4,2020-08-18
2020-08-19,Darlington,10,2020-08-19
2020-08-20,Darlington,25,2020-08-20
2020-08-21,Darlington,18,2020-08-21
2020-08-22,Darlington,19,2020-08-22
2020-08-23,Darlington,20,2020-08-23
2020-08-24,Darlington,12,2020-08-24
2020-08-25,Darlington,9,2020-08-25
2020-08-26,Darlington,6,2020-08-26
2020-08-27,Darlington,10,2020-08-27
2020-08-28,Darlington,14,2020-08-28
2020-08-29,Darlington,17,2020-08-29
2020-08-30,Darlington,8,2020-08-30
2020-08-31,Darlington,13,2020-08-31
2020-09-01,Darlington,17,2020-09-01
2020-09-02,Darlington,16,2020-09-02
2020-09-03,Darlington,23,2020-09-03
2020-09-04,Darlington,13,2020-09-04
2020-09-05,Darlington,14,2020-09-05
2020-09-06,Darlington,9,2020-09-06
2020-09-07,Darlington,19,2020-09-07
2020-09-08,Darlington,6,2020-09-08
2020-09-09,Darlington,3,2020-09-09
2020-09-10,Darlington,16,2020-09-10
2020-09-11,Darlington,16,2020-09-11
2020-09-12,Darlington,13,2020-09-12
2020-09-13,Darlington,13,2020-09-13
2020-09-14,Darlington,25,2020-09-14
2020-09-15,Darlington,17,2020-09-15
2020-09-16,Darlington,5,2020-09-16
2020-09-17,Darlington,32,2020-09-17
2020-09-18,Darlington,24,2020-09-18
2020-09-19,Darlington,19,2020-09-19
2020-09-20,Darlington,11,2020-09-20
2020-09-21,Darlington,3,2020-09-21
2020-09-22,Darlington,22,2020-09-22
2020-09-23,Darlington,14,2020-09-23
2020-09-24,Darlington,26,2020-09-24
2020-09-25,Darlington,15,2020-09-25
2020-09-26,Darlington,10,2020-09-26
2020-09-27,Darlington,11,2020-09-27
2020-09-28,Darlington,2,2020-09-28
2020-09-29,Darlington,14,2020-09-29
2020-09-30,Darlington,3,2020-09-30
2020-10-01,Darlington,0,2020-10-01
2020-10-02,Darlington,14,2020-10-02
2020-10-03,Darlington,23,2020-10-03
2020-10-04,Darlington,4,2020-10-04
2020-10-05,Darlington,6,2020-10-05
2020-10-06,Darlington,14,2020-10-06
2020-10-07,Darlington,49,2020-10-07
2020-10-08,Darlington,15,2020-10-08
2020-10-09,Darlington,18,2020-10-09
2020-10-10,Darlington,11,2020-10-10
2020-10-11,Darlington,9,2020-10-11
2020-10-12,Darlington,13,2020-10-12
2020-10-13,Darlington,14,2020-10-13
2020-10-14,Darlington,21,2020-10-14
2020-10-15,Darlington,15,2020-10-15
2020-10-16,Darlington,19,2020-10-16
2020-10-17,Darlington,11,2020-10-17
2020-10-18,Darlington,8,2020-10-18
2020-10-19,Darlington,29,2020-10-19
2020-10-20,Darlington,17,2020-10-20
2020-10-21,Darlington,6,2020-10-21
2020-10-22,Darlington,11,2020-10-22
2020-10-23,Darlington,15,2020-10-23
2020-10-24,Darlington,13,2020-10-24
2020-10-25,Darlington,19,2020-10-25
2020-10-26,Darlington,19,2020-10-26
2020-10-27,Darlington,17,2020-10-27
2020-10-28,Darlington,18,2020-10-28
2020-10-29,Darlington,14,2020-10-29
2020-10-30,Darlington,7,2020-10-30
2020-10-31,Darlington,9,2020-10-31
2020-11-01,Darlington,23,2020-11-01
2020-11-02,Darlington,13,2020-11-02
2020-11-03,Darlington,15,2020-11-03
2020-11-04,Darlington,4,2020-11-04
2020-11-05,Darlington,6,2020-11-05
2020-11-06,Darlington,36,2020-11-06
2020-11-07,Darlington,37,2020-11-07
2020-11-08,Darlington,18,2020-11-08
2020-11-09,Darlington,3,2020-11-09
2020-11-10,Darlington,17,2020-11-10
2020-11-11,Darlington,10,2020-11-11
2020-11-12,Darlington,12,2020-11-12
2020-11-13,Darlington,25,2020-11-13
2020-11-14,Darlington,20,2020-11-14
2020-11-15,Darlington,11,2020-11-15
2020-11-16,Darlington,0,2020-11-16
2020-11-17,Darlington,0,2020-11-17
2020-11-18,Darlington,0,2020-11-18
2020-11-19,Darlington,82,2020-11-19
2020-11-20,Darlington,0,2020-11-20
2020-11-21,Darlington,0,2020-11-21
2020-11-22,Darlington,0,2020-11-22
2020-11-23,Darlington,53,2020-11-23
2020-11-24,Darlington,28,2020-11-24
2020-11-25,Darlington,0,2020-11-25
2020-11-26,Darlington,0,2020-11-26
2020-11-27,Darlington,37,2020-11-27
2020-11-28,Darlington,8,2020-11-28
2020-11-29,Darlington,0,2020-11-29
2020-11-30,Darlington,20,2020-11-30
2020-12-01,Darlington,10,2020-12-01
2020-12-02,Darlington,18,2020-12-02
2020-12-03,Darlington,54,2020-12-03
2020-12-04,Darlington,42,2020-12-04
2020-12-05,Darlington,79,2020-12-05
2020-12-06,Darlington,28,2020-12-06
2020-12-07,Darlington,46,2020-12-07
2020-12-08,Darlington,44,2020-12-08
2020-12-09,Darlington,75,2020-12-09
2020-12-10,Darlington,33,2020-12-10
2020-12-11,Darlington,41,2020-12-11
2020-12-12,Darlington,54,2020-12-12
2020-12-13,Darlington,68,2020-12-13
2020-12-14,Darlington,34,2020-12-14
2020-12-15,Darlington,52,2020-12-15
2020-12-16,Darlington,45,2020-12-16
2020-12-17,Darlington,51,2020-12-17
2020-12-18,Darlington,102,2020-12-18
2020-12-19,Darlington,67,2020-12-19
2020-12-20,Darlington,62,2020-12-20
2020-12-21,Darlington,49,2020-12-21
2020-12-22,Darlington,63,2020-12-22
2020-12-23,Darlington,51,2020-12-23
2020-12-24,Darlington,35,2020-12-24
2020-12-25,Darlington,0,2020-12-25
2020-12-26,Darlington,46,2020-12-26
2020-12-27,Darlington,121,2020-12-27
2020-12-28,Darlington,38,2020-12-28
2020-12-29,Darlington,42,2020-12-29
2020-12-30,Darlington,34,2020-12-30
2020-12-31,Darlington,51,2020-12-31
2021-01-01,Darlington,0,2021-01-01
2021-01-02,Darlington,100,2021-01-02
2021-01-03,Darlington,168,2021-01-03
2021-01-04,Darlington,94,2021-01-04
2021-01-05,Darlington,60,2021-01-05
2021-01-06,Darlington,78,2021-01-06
2021-01-07,Darlington,95,2021-01-07
2021-01-08,Darlington,69,2021-01-08
2021-01-09,Darlington,121,2021-01-09
2021-01-10,Darlington,74,2021-01-10
2021-01-11,Darlington,99,2021-01-11
2021-01-12,Darlington,47,2021-01-12
2021-01-13,Darlington,101,2021-01-13
2021-01-14,Darlington,52,2021-01-14
2021-01-15,Darlington,91,2021-01-15
2021-01-16,Darlington,115,2021-01-16
2021-01-17,Darlington,119,2021-01-17
2021-01-18,Darlington,55,2021-01-18
2021-01-19,Darlington,91,2021-01-19
2021-01-20,Darlington,39,2021-01-20
2021-01-21,Darlington,65,2021-01-21
2021-01-22,Darlington,44,2021-01-22
2021-01-23,Darlington,59,2021-01-23
2021-01-24,Darlington,46,2021-01-24
2021-01-25,Darlington,69,2021-01-25
2021-01-26,Darlington,34,2021-01-26
2021-01-27,Darlington,121,2021-01-27
2021-01-28,Darlington,38,2021-01-28
2021-01-29,Darlington,131,2021-01-29
2021-01-30,Darlington,85,2021-01-30
2021-01-31,Darlington,58,2021-01-31
2021-02-01,Darlington,40,2021-02-01
2021-02-02,Darlington,19,2021-02-02
2021-02-03,Darlington,18,2021-02-03
2021-02-04,Darlington,45,2021-02-04
2021-02-05,Darlington,99,2021-02-05
2021-02-06,Darlington,41,2021-02-06
2021-02-07,Darlington,58,2021-02-07
2021-02-08,Darlington,31,2021-02-08
2021-02-09,Darlington,35,2021-02-09
2021-02-10,Darlington,40,2021-02-10
2021-02-11,Darlington,49,2021-02-11
2021-02-12,Darlington,53,2021-02-12
2021-02-13,Darlington,39,2021-02-13
2021-02-14,Darlington,27,2021-02-14
2021-02-15,Darlington,19,2021-02-15
2021-02-16,Darlington,11,2021-02-16
2021-02-17,Darlington,18,2021-02-17
2021-02-18,Darlington,31,2021-02-18
2021-02-19,Darlington,28,2021-02-19
2021-02-20,Darlington,34,2021-02-20
2021-02-21,Darlington,18,2021-02-21
2021-02-22,Darlington,9,2021-02-22
2021-02-23,Darlington,10,2021-02-23
2021-02-24,Darlington,6,2021-02-24
2021-02-25,Darlington,18,2021-02-25
2021-02-26,Darlington,16,2021-02-26
2021-02-27,Darlington,25,2021-02-27
2021-02-28,Darlington,13,2021-02-28
2021-03-01,Darlington,13,2021-03-01
2021-03-02,Darlington,18,2021-03-02
2021-03-03,Darlington,6,2021-03-03
2021-03-04,Darlington,11,2021-03-04
2021-03-05,Darlington,20,2021-03-05
2021-03-06,Darlington,17,2021-03-06
2021-03-07,Darlington,13,2021-03-07
2021-03-08,Darlington,5,2021-03-08
2021-03-09,Darlington,9,2021-03-09
2021-03-10,Darlington,3,2021-03-10
2021-03-11,Darlington,8,2021-03-11
2021-03-12,Darlington,23,2021-03-12
2021-03-13,Darlington,38,2021-03-13
2021-03-14,Darlington,12,2021-03-14
2021-03-15,Darlington,3,2021-03-15
2021-03-16,Darlington,13,2021-03-16
2021-03-17,Darlington,8,2021-03-17
2021-03-18,Darlington,16,2021-03-18
2021-03-19,Darlington,18,2021-03-19
2021-03-20,Darlington,7,2021-03-20
2021-03-21,Darlington,12,2021-03-21
2021-03-22,Darlington,4,2021-03-22
2021-03-23,Darlington,9,2021-03-23
2021-03-24,Darlington,4,2021-03-24
2021-03-25,Darlington,3,2021-03-25
2021-03-26,Darlington,8,2021-03-26
2021-03-27,Darlington,7,2021-03-27
2021-03-28,Darlington,3,2021-03-28
2021-03-29,Darlington,8,2021-03-29
2021-03-30,Darlington,0,2021-03-30
2021-03-31,Darlington,1,2021-03-31
2021-04-01,Darlington,2,2021-04-01
2021-04-02,Darlington,14,2021-04-02
2021-04-03,Darlington,0,2021-04-03
2021-04-04,Darlington,0,2021-04-04
2021-04-05,Darlington,4,2021-04-05
2021-04-06,Darlington,8,2021-04-06
2021-04-07,Darlington,0,2021-04-07
2021-04-08,Darlington,2,2021-04-08
2021-04-09,Darlington,12,2021-04-09
2021-04-10,Darlington,5,2021-04-10
2021-04-11,Darlington,6,2021-04-11
2021-04-12,Darlington,8,2021-04-12
2021-04-13,Darlington,1,2021-04-13
2021-04-14,Darlington,20,2021-04-14
2021-04-15,Darlington,9,2021-04-15
2021-04-16,Darlington,9,2021-04-16
2021-04-17,Darlington,6,2021-04-17
2021-04-18,Darlington,10,2021-04-18
2021-04-19,Darlington,4,2021-04-19
2021-04-20,Darlington,9,2021-04-20
2021-04-21,Darlington,10,2021-04-21
2021-04-22,Darlington,4,2021-04-22
2021-04-23,Darlington,7,2021-04-23
2021-04-24,Darlington,8,2021-04-24
2021-04-25,Darlington,8,2021-04-25
2021-04-26,Darlington,6,2021-04-26
2021-04-27,Darlington,3,2021-04-27
2021-04-28,Darlington,31,2021-04-28
2021-04-29,Darlington,32,2021-04-29
2021-04-30,Darlington,14,2021-04-30
2021-05-01,Darlington,0,2021-05-01
2021-05-02,Darlington,5,2021-05-02
2021-05-03,Darlington,7,2021-05-03
2021-05-04,Darlington,8,2021-05-04
2021-05-05,Darlington,6,2021-05-05
2021-05-06,Darlington,4,2021-05-06
2021-05-07,Darlington,12,2021-05-07
2021-05-08,Darlington,16,2021-05-08
2021-05-09,Darlington,8,2021-05-09
2021-05-10,Darlington,5,2021-05-10
2021-05-11,Darlington,4,2021-05-11
2021-05-12,Darlington,5,2021-05-12
2021-05-13,Darlington,0,2021-05-13
2021-05-14,Darlington,6,2021-05-14
2021-05-15,Darlington,14,2021-05-15
2021-05-16,Darlington,7,2021-05-16
2021-05-17,Darlington,6,2021-05-17
2021-05-18,Darlington,1,2021-05-18
2021-05-19,Darlington,6,2021-05-19
2021-05-20,Darlington,4,2021-05-20
2021-05-21,Darlington,4,2021-05-21
2021-05-22,Darlington,9,2021-05-22
2021-05-23,Darlington,1,2021-05-23
2021-05-24,Darlington,5,2021-05-24
2021-05-25,Darlington,0,2021-05-25
2021-05-26,Darlington,3,2021-05-26
2021-05-27,Darlington,12,2021-05-27
2021-05-28,Darlington,7,2021-05-28
2021-05-29,Darlington,3,2021-05-29
2021-05-30,Darlington,13,2021-05-30
2021-05-31,Darlington,5,2021-05-31
2021-06-01,Darlington,0,2021-06-01
2021-06-02,Darlington,3,2021-06-02
2021-06-03,Darlington,6,2021-06-03
2021-06-04,Darlington,6,2021-06-04
2021-06-05,Darlington,3,2021-06-05
2021-06-06,Darlington,3,2021-06-06
2021-06-07,Darlington,4,2021-06-07
2021-06-08,Darlington,0,2021-06-08
2021-06-09,Darlington,7,2021-06-09
2021-06-10,Darlington,2,2021-06-10
2021-06-11,Darlington,1,2021-06-11
2021-06-12,Darlington,0,2021-06-12
2021-06-13,Darlington,2,2021-06-13
2021-06-14,Darlington,5,2021-06-14
2021-06-15,Darlington,2,2021-06-15
2021-06-16,Darlington,0,2021-06-16
2021-06-17,Darlington,1,2021-06-17
2021-06-18,Darlington,3,2021-06-18
2021-06-19,Darlington,0,2021-06-19
2021-06-20,Darlington,0,2021-06-20
2021-06-21,Darlington,5,2021-06-21
2021-06-22,Darlington,0,2021-06-22
2021-06-23,Darlington,0,2021-06-23
2021-06-24,Darlington,2,2021-06-24
2021-06-25,Darlington,1,2021-06-25
2021-06-26,Darlington,0,2021-06-26
2021-06-27,Darlington,0,2021-06-27
2021-06-28,Darlington,6,2021-06-28
2021-06-29,Darlington,2,2021-06-29
2021-06-30,Darlington,0,2021-06-30
2021-07-01,Darlington,2,2021-07-01
2021-07-02,Darlington,0,2021-07-02
2021-07-03,Darlington,0,2021-07-03
2021-07-04,Darlington,0,2021-07-04
2021-07-05,Darlington,4,2021-07-05
2021-07-06,Darlington,1,2021-07-06
2021-07-07,Darlington,1,2021-07-07
2021-07-08,Darlington,2,2021-07-08
2021-07-09,Darlington,0,2021-07-09
2021-07-10,Darlington,0,2021-07-10
2021-07-11,Darlington,0,2021-07-11
2021-07-12,Darlington,7,2021-07-12
2021-07-13,Darlington,1,2021-07-13
2021-07-14,Darlington,0,2021-07-14
2021-07-15,Darlington,5,2021-07-15
2021-07-16,Darlington,6,2021-07-16
2021-07-17,Darlington,0,2021-07-17
2021-07-18,Darlington,0,2021-07-18
2021-07-19,Darlington,16,2021-07-19
2021-07-20,Darlington,0,2021-07-20
2021-07-21,Darlington,5,2021-07-21
2021-07-22,Darlington,18,2021-07-22
2021-07-23,Darlington,15,2021-07-23
2021-07-24,Darlington,0,2021-07-24
2021-07-25,Darlington,0,2021-07-25
2021-07-26,Darlington,32,2021-07-26
2021-07-27,Darlington,10,2021-07-27
2021-07-28,Darlington,13,2021-07-28
2021-07-29,Darlington,8,2021-07-29
2021-07-30,Darlington,19,2021-07-30
2021-07-31,Darlington,0,2021-07-31
2021-08-01,Darlington,0,2021-08-01
2021-08-02,Darlington,75,2021-08-02
